nombre,cantidades,info,sabores,imagen,mix,Artículo,oferta,Estado,Rubro
ACEITERO SPRAY X 100 ML,1 UNIDAD,"El aceitero spray es una de las herramientas más populares en la cocina moderna para quienes buscan reducir calorías y optimizar el uso de sus ingredientes. Su diseño permite convertir líquidos viscosos, como el aceite de oliva, en una niebla fina y uniforme.",,https://drive.google.com/file/d/14hUmwVfVltOyHhOTEDnkOnzCx3muWmZK/view,,2501,,✅ en precios,PALADEAR HOME
ACEITERO SPRAY X 200 ML,1 UNIDAD,"El aceitero spray es una de las herramientas más populares en la cocina moderna para quienes buscan reducir calorías y optimizar el uso de sus ingredientes. Su diseño permite convertir líquidos viscosos, como el aceite de oliva, en una niebla fina y uniforme.",,https://drive.google.com/file/d/1BmbRO-PstyqdU8C4MgNANoGIWNgEzw5Q/view,,2006,,✅ en precios,PALADEAR HOME
ACONDICIONADOR DE ROMERO Y ALOE VERA X300 CC - EL AMAUTA,1 UNIDAD,,,https://drive.google.com/file/d/1XdSD5CeEunJ6fWqkyQyqFcORF4qwBhV8/view,,5006,,✅ en precios,PALADEAR HOME
ACONDICIONADOR SOLIDO,1 UNIDAD,,,https://drive.google.com/file/d/19yRqPJjRJ0peqW3ZD4sfNtNbpadmOxZp/view,,5026,,✅ en precios,PALADEAR HOME
BOMBITA DEFUMACION X4 UNIDADES - SAGRADA MADRE,1 UNIDAD,"Las Bombitas de Defumación Sagrada Madre son esferas de incienso activado, fabricadas artesanalmente para limpiezas energéticas profundas. A diferencia de los sahumerios tradicionales, no requieren carbón extra, ya que están diseñadas para encenderse directamente.",7 ELEMENTOS PUROS/ABRE CAMINOS/ARMONIZACION/ATRAE DINERO/LIBERACION/PALO SANT,https://drive.google.com/file/d/1Gcm4-suIzUpWttZ1G2w5nWgLppeLzbhp/view,,2328,,✅ en precios,PALADEAR HOME
BOX 1 ,1 UNIDAD,,,https://drive.google.com/file/d/19L10Xn1d1-HVnGsrzOPxfvrAl3iQp3GI/view,,4800,,✅ en precios,PALADEAR HOME
BOX 2,1 UNIDAD,,,https://drive.google.com/file/d/13YAEf-xRatYypkXwerKhEz6_xm_j04ng/view,,4801,,✅ en precios,PALADEAR HOME
CEPILLO DENTAL SRISRI,1 UNIDAD,,ADULTO CERDAS SUAVE / NIÑOS,https://drive.google.com/file/d/1lZd0NB7FBnG-iK6Jt0oga_aILiGa8ix4/view,,4458,,✅ en precios,PALADEAR HOME
CUENCOS DE CERÁMICA,1 UNIDAD,"Los cuencos de cerámica son piezas fundamentales en la cocina y la decoración por su durabilidad y belleza única. Se caracterizan por su resistencia térmica, lo que permite usarlos en microondas, hornos y lavavajillas.",,https://drive.google.com/file/d/1NeMXN7FcJ6WEo-DXvDs6Vf_nI4kL2WJf/view,,2292,,✅ en precios,PALADEAR HOME
DELANTAL JEAN,1 UNIDAD,,,https://drive.google.com/file/d/1t-VCeyq9cwZqtv5br5_gUUqyS1A_FTYU/view,,2126,,✅ en precios,PALADEAR HOME
DELANTAL LINO ,1 UNIDAD,,,https://drive.google.com/file/d/1Is57ZjqA00Snc2m4IkC1kD7_lgKiDi5N/view,,1003,,✅ en precios,PALADEAR HOME
DESODORANTE NATURAL - EL AMAUTA,1 UNIDAD,,,https://drive.google.com/file/d/1zPOVL2bYGytFTcAWGypf8AV3GOzLWyrf/view,,5009,,✅ en precios,PALADEAR HOME
DIFUSOR X125 ML - ILUMINARTE,1 UNIDAD,Los difusores Iluminarte son aromatizantes líquidos de varillas diseñados para perfumar y decorar ambientes de forma continua y suave.,ANGEL BABY/CONY/DULCE VAINILLA/GRANADA MEDITERRANEA/LAVANDAS DEL VALLE/PAPAYA TROPICAL/TUTTI FRUTTI,https://drive.google.com/file/d/1ANlC6yXRw7ddgx12pKu7OBeNdAmYnZTk/view,,2400,,✅ en precios,PALADEAR HOME
FRASCO VIDRIO,1 UNIDAD,,,https://drive.google.com/file/d/1PEr5eayvQXE0NmffpTliUQoAs0frtoby/view,,5014,,✅ en precios,PALADEAR HOME
INFUSOR PINZA ,1 UNIDAD,Un infusor tipo pinza es una herramienta de cocina diseñada para preparar té en hebras o infusiones de forma individual. Consiste en dos semiesferas (generalmente de malla de acero inoxidable) unidas a un mango con resorte que permite abrirlas y cerrarlas con una mano.,,https://drive.google.com/file/d/1z1OR-Z16132CoriSf5fzIAiB8AsVEGxn/view,,2012,,✅ en precios,PALADEAR HOME
JABON DE JARILLA Y GLICERINA - EL AMAUTA,1 UNIDAD,,,https://drive.google.com/file/d/1LvCRjMEohdckGHCArWRV1W0wFWnIF7yf/view,,5008,,✅ en precios,PALADEAR HOME
JABON LIQUIDO DE ROSA MOSQUETA - EL AMAUTA,1 UNIDAD,,,https://drive.google.com/file/d/1JoSnbx5YWD_s2u1fhkF641m7GwYjWM-c/view,,5007,,✅ en precios,PALADEAR HOME
MANTELITOS ARTESANALES ,1 UNIDAD,,,https://drive.google.com/file/d/1ZLmUTVng-qZrie2Klso2rEPqKML5Q2nW/view,,2307,,✅ en precios,PALADEAR HOME
MOLINILLO CAFE DE CERAMICA ,1 UNIDAD,,,https://drive.google.com/file/d/1HHW46xXPrD8HlUNKo-JCHVxFCFIXfDN4/view,,2011,,✅ en precios,PALADEAR HOME
MOLINILLO DE ACERO INOXIDABLE,1 UNIDAD,,,https://drive.google.com/file/d/1C8e0e0MOdDdomlwYOziw9x67D2Om3VYg/view,,2250,,✅ en precios,PALADEAR HOME
PALO SANTO X30 GR,1 UNIDAD,,,https://drive.google.com/file/d/1pXYuQHe6z_LUN5zlZmJi5T4B43GJeyBr/view,,2421,,✅ en precios,PALADEAR HOME
PASTA DENTAL X 100 - SRISRI,1 UNIDAD,,CUIDADO TOTAL (VERDE)/ULTRA BLANQUEADOR (NARANJA)/ENCIAS SANAS (VIOLETA),https://drive.google.com/file/d/1G-VYtQOioWEmhV_4J9XhfHU2ifbGLGfK/view,,4457,,✅ en precios,PALADEAR HOME
PRENSA FRANCESA 600ml,1 UNIDAD,,,https://drive.google.com/file/d/1XrJMbg75DlHzSUwG4ekIKpIa4i-U5oqB/view,,2496,,✅ en precios,PALADEAR HOME
SAHUMEADOR CHICO CEMENTO,1 UNIDAD,,,https://drive.google.com/file/d/1no_fcO4GbwJjtlDQvXrdUgIuDK0n6xg5/view,,2071,,✅ en precios,PALADEAR HOME
SAHUMEADOR GRANDE COLOR,1 UNIDAD,,,https://drive.google.com/file/d/1ev3_yitBfY5BWmRO905-ZZRUuWTzahSa/view,,2070,,✅ en precios,PALADEAR HOME
SAHUMERIO MOMENTOS X5 - AROMANZA,1 UNIDAD,,ABUNDANCIA/BIENESTAR/DULZURA/FELICIDAD/MEDITACION/PASION/PAZ Y AMOR,https://drive.google.com/file/d/1PXoT88M5RRU9xj_Kf2-gYBecsfPw7DyY/view,,2065,,✅ en precios,PALADEAR HOME
SAHUMERIO TIBETANO X8 - AROMANZA,1 UNIDAD,,BERRY KISS/CANELA MISTICA/FRUTOS ROJOS/MANZANA CANELA/NARANJA PIMIENTA/VIOLETAS DE PERSIA/WANAMA COCO,https://drive.google.com/file/d/1EpFFWpbrBv_qfhYT3RdVFCgpjOq_EVMa/view,,2066,,✅ en precios,PALADEAR HOME
SAHUMERIOS CON PORTASAHUMERIO - AROMANZA,1 UNIDAD,,,https://drive.google.com/file/d/1lGK7JxIK2gLYlBqHMPo5lx-PeNZQvHN8/view,,2329,,✅ en precios,PALADEAR HOME
SAHUMO DE LIMPIEZA ENERGENTICA - SAGRADA MADRE,1 UNIDAD,,,https://drive.google.com/file/d/1rHWYRHmjrRZe7nrMGDC7PCBOKSfGhGpa/view,,2064,,✅ en precios,PALADEAR HOME
SALERO - PIMENTERO,1 UNIDAD,,,https://drive.google.com/file/d/1MOM_LD8-OePvQJER2T9KlfBym8pGYUZx/view,,2419,,✅ en precios,PALADEAR HOME
SHAMPOO DE ROMERO Y ALOE VERA X300 CC - EL AMAUTA,1 UNIDAD,,,https://drive.google.com/file/d/1rprbHGL6Ltlrs5d8QBDiDxYJrSuNxuuU/view,,5005,,✅ en precios,PALADEAR HOME
SHAMPOO SOLIDO,1 UNIDAD,,,https://drive.google.com/file/d/1YYOo7zYMfBt93n6lZ7QfYvd7JQgwNt6t/view,,5025,,✅ en precios,PALADEAR HOME
TETERA CUADRADA 550 ML,1 UNIDAD,,,https://drive.google.com/file/d/1VOYdFtR53oPiO1To_c0c_KtGlmdamWZM/view,,2457,,✅ en precios,PALADEAR HOME
TETERA CUADRADA 950 ML,1 UNIDAD,,,https://drive.google.com/file/d/1JdKKXZoAGPZ0rIDLpOc2G9sfs7nAUUIX/view,,2458,,✅ en precios,PALADEAR HOME
VELA EN LATA MANDALA CHICA,1 UNIDAD,,,https://drive.google.com/file/d/1dOVl95_PeEs-gJVdf28DGysIz4uxS7sq/view,,2516,,✅ en precios,PALADEAR HOME
VELON BURBUJA,1 UNIDAD,,,https://drive.google.com/file/d/1xqgExzcORnGWtGy1IewNZMeLYgZCUsS3/view,,2405,,✅ en precios,PALADEAR HOME
ARANDANOS CONGELADOS X1 KG,1 UNIDAD,"Los arándanos congelados son una excelente alternativa saludable y práctica, manteniendo los mismos nutrientes, fibra y antioxidantes que los frescos al ser cosechados y congelados en su punto máximo de madurez. Son ideales para smoothies, yogures y repostería sin conservantes, con una duración de 8 a 10 meses en el freezer.",,https://drive.google.com/file/d/1e8Ghja1stntwUOQlf0XnmXrD3JPb4Kmb/view,,1126,,✅ en precios,PRODUCTOS CONGELADOS
CALDO DE HUESO - MEDICINA ANCESTRAL,1 UNIDAD,"El caldo de huesos es una de las prácticas culinarias más antiguas del mundo, valorada hoy como un ""superalimento"" por su densidad nutricional. Se obtiene al cocinar huesos y tejidos conectivos de animales (generalmente res, pollo o pescado) a fuego muy lento durante períodos prolongados (de 12 a 48 horas).",,https://drive.google.com/file/d/1_a6h0Z2Y7HjndJ8aJ9-Yq9lu_mk1MPCI/view,,2278,,✅ en precios,PRODUCTOS CONGELADOS
CHIPA X480 GR - AFG,1 UNIDAD,,,https://drive.google.com/file/d/1WzxWKPwQ4sDgXNvX1seiuDy3UJyUaVEc/view,,2517,,✅ en precios,PRODUCTOS CONGELADOS
FRAMBUESAS CONGELADAS X1 KG,1 UNIDAD,¡Las frambuesas congeladas son un ingrediente increíblemente versátil! Conservan casi todos sus nutrientes y son perfectas porque no se echan a perder tan rápido como las frescas.,,https://drive.google.com/file/d/1PBBIHI6f7ZLYv9ECmE_z5Sq92vhxLAZ8/view,,2470,,✅ en precios,PRODUCTOS CONGELADOS
MANGO EN TROZOS CONGELADOS  X 1 KG,1 UNIDAD,"El mango congelado en trozos conserva el sabor y los nutrientes de la fruta fresca. Es práctico y listo para usar en licuados, postres o preparaciones frías. Aporta vitaminas, fibra y un sabor tropical intenso.",,https://drive.google.com/file/d/1qof6j0ykChEMsYce_dFZTB8LJ2T2scHL/view,,2317,,✅ en precios,PRODUCTOS CONGELADOS
MARACUYA CONGELADO X 1 KG,1 UNIDAD,"El maracuyá congelado conserva el sabor intenso y las propiedades de la fruta fresca. Se presenta listo para usar en jugos, licuados o postres. Aporta vitamina C, antioxidantes y un perfil ácido característico.",,https://drive.google.com/file/d/16n7gYPIiVqSYmwGGWXO3XQgVCTgQMYOj/view,,2186,,✅ en precios,PRODUCTOS CONGELADOS
MEDALLONES VEGETARIANOS - KISLEV,1 UNIDAD,"Los medallones vegetales Kislév son una opción 100% vegetal elaborada a base de legumbres y vegetales, con buen aporte de proteínas y fibra. Son libres de gluten (sin T.A.C.C.) y aptos para dietas veganas, elaborados con ingredientes naturales sin conservantes ni saborizantes artificiales. Prácticos y rápidos de preparar, funcionan como una alternativa saludable a las opciones tradicionales.",,https://drive.google.com/file/d/1B7D1V2lysBs1bZh4OfB5qDTlTFGdmwNg/view,,2057,,✅ en precios,PRODUCTOS CONGELADOS
MIX FRUTOS ROJOS CONGELADOS X 1 KG,1 UNIDAD,,,https://drive.google.com/file/d/1VJuWIaKiV1W3Km9r-kL2_iLqixft1z1s/view,,2176,,✅ en precios,PRODUCTOS CONGELADOS
PIÑA CONGELADA X 1 KG,1 UNIDAD,,,https://drive.google.com/file/d/1pV-eA0YpggEmDx9xGAEevWHqZyCaceK8/view,,1520,,✅ en precios,PRODUCTOS CONGELADOS
TOFU ORGANICO 350 GR - SOYANA,1 UNIDAD,,,https://drive.google.com/file/d/1HkJPoQjOkzdDEaWYkhpMSF-GwWVKQI60/view,,2327,,✅ en precios,PRODUCTOS DE FRIO
YOGURT ANANA X1 L - YOGURLAC,1 UNIDAD,,,https://drive.google.com/file/d/1L6coloeF1-2zDq4b27zPmCTTVXPtLJVV/view,,1879,,✅ en precios,PRODUCTOS DE FRIO
YOGURT CON COLCHON DE FRUTAS X160 - YOGURLAC,1 UNIDAD,,,https://drive.google.com/file/d/1PFlV0NsG3YVxDPVF7HUEl1x34SU8eVSI/view,,2024,,✅ en precios,PRODUCTOS DE FRIO
YOGURT DURAZNO X1 L - YOGURLAC,1 UNIDAD,,,https://drive.google.com/file/d/1EWWPP7x8SUFJ8yR_tk9QDhRpRKU6och-/view,,1812,,✅ en precios,PRODUCTOS DE FRIO
YOGURT FRUTILLA X1 L - YOGURLAC,1 UNIDAD,,,https://drive.google.com/file/d/1ObMzOZYegrCtbKMYTSyhdT21L46YPUim/view,,1811,,✅ en precios,PRODUCTOS DE FRIO
YOGURT NATURAL AZUCARADO X1 L - YOGURLAC,1 UNIDAD,,,https://drive.google.com/file/d/1tntexNF7KmllWMy6boAcMTkFVN0vC4PC/view,,1809,,✅ en precios,PRODUCTOS DE FRIO
YOGURT NATURAL SIN AZUCAR X1 L - YOGURLAC,1 UNIDAD,,,https://drive.google.com/file/d/1WHsIubNEGfZH0pkrpRAQdc2bGfW-vivv/view,,1810,,✅ en precios,PRODUCTOS DE FRIO
YOGURT PROTEICO X1 L - YOGURLAC,1 UNIDAD,,,https://drive.google.com/file/d/1uWGXEjmV0Kc7ZMyJpNNRiE5KqGo1asEf/view,,1795,,✅ en precios,PRODUCTOS DE FRIO
ALFAJORES DE MAICENA SIN GLUTEN X6 UNIDADES,1 UNIDAD,"Los alfajores de maicena son un clásico que se puede lograr perfectamente sin gluten, manteniendo esa textura que se deshace en la boca.",,https://drive.google.com/file/d/17DRY13kFAmNeyn8buQBUdcMBtiM8sJhb/view,,2027,,✅ en precios,PRODUCTOS SIN TACC
AVENA SIN GLUTEN 400 GR - BIO,1 UNIDAD,,,https://drive.google.com/file/d/1VVBGz9tYtvkFt5YfsrR-NhdWsaAiHHIv/view,,2509,,✅ en precios,PRODUCTOS SIN TACC
BARRA DE ARROZ - CROWIE,1 UNIDAD,"Las barritas de arroz Crowie son una opción popular en Argentina para quienes buscan snacks Sin TACC (libres de gluten). Se destacan por ser livianas, tener pocas calorías y estar elaboradas con una base de arroz integral yamaní y semillas.",Chocolate Negro/Chocolate Blanco/Marroc/Limón/Frutilla//Coco,https://drive.google.com/file/d/10wGpltOzuQiBJOf4wuxAdQyi7YXku8FT/view,,2103,,✅ en precios,PRODUCTOS SIN TACC
CHIPS SALADOS X80 GR - NUESTROS SABORES,1 UNIDAD,,BATATA CON SAL MARINA/BATATA Y REMOLACHA/BATATA CON MERKEN/PAPAS CON SAL MARINA/PAPAS CON PIMIENTA Y SAL MARINA/MANDIOCA CON SAL MARINA,https://drive.google.com/file/d/1uBDvIEfAzu1VpjIV2mDnrRlOgS4924uE/view,,5013,,✅ en precios,PRODUCTOS SIN TACC
DULCE BATATA SIN AZUCAR X400 GR - ORIETA,1 UNIDAD,,,https://drive.google.com/file/d/1RbjjqLrmtLjhpbsYusDczai4yf-tlhRp/view,,2511,,✅ en precios,PRODUCTOS SIN TACC
DULCE MEMBRILLO SIN AZUCAR X400 GR - ORIETA,1 UNIDAD,,,https://drive.google.com/file/d/1-mbyeZy5o_WZhUb5i9Kc0CI6fhlPYsza/view,,2512,,✅ en precios,PRODUCTOS SIN TACC
FIDEOS DE ARROZ VERDURA X280 GR - PARTY BECK,1 UNIDAD,"Los fideos de arroz con verduras estilo ""Party Beck"" se caracterizan por ser un plato colorido, rápido y muy saludable. Es una excelente opción para quienes buscan una comida ligera o libre de gluten.",ESPINACA/MORRON,https://drive.google.com/file/d/1ukQJs18e4MG4SOfYFg47ZnaZS_uyWJ4C/view,,1685,,✅ en precios,PRODUCTOS SIN TACC
FIDEOS DE ARROZ X280 GR - PARTY BECK,1 UNIDAD,"Los fideos de arroz Party Beck son una opción popular de pasta seca elaborada a base de harina de arroz y almidón de maíz. Son conocidos por ser libres de gluten (Sin TACC), bajos en grasas y de fácil digestión, lo que los hace ideales para personas con celiaquía o quienes buscan una dieta más liviana. ",,https://drive.google.com/file/d/19-Ec5zwxEjtfD53J7YQmvKZcpj2LP4D_/view,,1863,,✅ en precios,PRODUCTOS SIN TACC
GALLETAS DE ARROZ - DOS HERMANOS,1 INIDAD,"Las galletas de arroz Slim Dos Hermanos (100g) son un snack saludable, apto para celíacos (sin TACC), elaborado con arroz integral, sin conservantes, colorantes ni colesterol. Son ideales para dietas por su bajo valor calórico y alto contenido de fibra. Disponibles en variedades saladas, sin sal agregada y dulces.",SIN SAL/CON SAL,https://drive.google.com/file/d/1amGSxuQqZLZaffr0bmcOootGeGZbBSDe/view,,2111,,✅ en precios,PRODUCTOS SIN TACC
GALLETAS SIN TACC  X150 GR - DELICEL,1 UNIDAD,Las galletitas DeliCel son una opción popular en Argentina para quienes llevan una dieta libre de gluten (Sin T.A.C.C.). Se destacan por ser libres de lácteos y lactosa en la mayoría de sus variedades.,PEPAS/CHIPS DE CHOCOLATE/NARANJA/CHOCOLATE/LIMON/COCO/BIZCOCHOS SALADOS,https://drive.google.com/file/d/1RNYHWlRD2WlV38DPdqyNn6kZfaWJ5HNH/view,,2354,,✅ en precios,PRODUCTOS SIN TACC
GALLETAS SIN TACC CASERAS,100G/250G/1KG,"Las galletas sin TACC (Trigo, Avena, Cebada y Centeno) se elaboran con harinas alternativas para ser aptas para celíacos. Al no tener gluten, la proteína que da elasticidad, tienen características físicas y de preparación muy específicas.",PASAS Y MANI CON STEVIA/CHIPS DE CHOCO CON AZUCAR,https://drive.google.com/file/d/1dWE8I-pP_tKjgiRouHXj8VT2FMtQlZot/view,,2280,,✅ en precios,PRODUCTOS SIN TACC
POLVO PARA HORENAR X250 GR SIN TACC - DICOMERE,1 UNIDAD,,,https://drive.google.com/file/d/1QtN7qh3sN21jW-imHz_bxDFbRiCGzMfD/view,,2410,,✅ en precios,PRODUCTOS SIN TACC
PREMEZCLA BIZCOCHUELO X500 GR SIN TACC - DELICEL,1 UNIDAD,,VAINILLA/CHOCOLATE,https://drive.google.com/file/d/1CTgbPFS__p_SOmHGkwAJBum-OEYJfhVo/view,,2332,15,✅ en precios,PRODUCTOS SIN TACC
PREMEZCLA PARA PANIFICADOS SIN TACC X1 KG - GLUTAL,1 UNIDAD,,,https://drive.google.com/file/d/1AArFpNAsJMiKaioobLq10nd2mYy-HhNU/view,,1539,15,✅ en precios,PRODUCTOS SIN TACC
PREMEZCLA PIZZA X500GR SIN TACC - DELICEL,1 UNIDAD,,,https://drive.google.com/file/d/1qQiCAYWwDLlhu6e7NQZgiJUOOdK-eoi2/view,,2167,15,✅ en precios,PRODUCTOS SIN TACC
PREMEZCLA SIN TACC UNIVERSAL PANADERIA REPOSTERIA Y PASTAS X500 GR - DELICEL ,1 UNIDAD,,,https://drive.google.com/file/d/1FyEjdpCkc_12y4q9K25VfLFcf66lyqbH/view,,2490,15,✅ en precios,PRODUCTOS SIN TACC
REBOZADOR SIN GLUTEN X500 GR - GLUTAL,1 UNIDAD,,,https://drive.google.com/file/d/1yReT-Turkk1tY0nHBeuvtKI0k9MbldWe/view,,1553,,✅ en precios,PRODUCTOS SIN TACC
TOSTADAS DE ARROZ SIN TACC - RISKY,1 UNIDAD,,,https://drive.google.com/file/d/1JUCP8UXU7fn23kFG9lHulypsoYx0uNNe/view,,2107,,✅ en precios,PRODUCTOS SIN TACC
ENELDO EN SEMILLAS,50G/250G/1KG,"Las semillas de eneldo (Anethum graveolens) son una especia versátil con un aroma anisado, alimonado y fresco. Se utilizan ampliamente tanto en la gastronomía como en el cultivo doméstico de hierbas aromáticas.",,https://drive.google.com/file/d/1sq5b7TNau_jq6mH5KVC7MCcelnmq09uL/view,,1259,,✅ en precios,SEMILLAS
MIX 7 SEMILLAS SALUDABLES,250G/500G/1KG,"El mix de 7 semillas combina distintas semillas seleccionadas, aportando fibra, grasas saludables y proteínas vegetales. Es una opción nutritiva para enriquecer ensaladas, yogures o panificados. Ideal para incorporar variedad y valor nutricional a la dieta. Ingredientes: Chía, girasol, lino, quínoa, sésamo integral, sésamo blanco, sésamo negro",,https://drive.google.com/file/d/1EUOkZXnMkbQMN6QUxP4oRDONirUEzQAz/view,si,1415,,✅ en precios,SEMILLAS
MIX DE SEMILLAS ADELGAZANTE,250G/500G/1KG,,,https://drive.google.com/file/d/1nR6et-acgtUJNIb4HAqHRM2u5YafBwoH/view,si,1421,,✅ en precios,SEMILLAS
MIX SEMILLAS PARA ENSALADA,250G/500G/1KG,,,https://drive.google.com/file/d/1lychDVWnIk3kyFMKIbfHgZiWaGbUcAXD/view,si,1422,,✅ en precios,SEMILLAS
QUINOA NACIONAL,250G/500G/1KG,,,https://drive.google.com/file/d/1xbAfHO6CojfLyNemnawXyxFYcfRzikWE/view,,1551,,✅ en precios,SEMILLAS
SEMILLA DE AMAPOLA,100G/250G/1KG,,,https://drive.google.com/file/d/1VmZLiO-xIzIJJcpeVOJx_sRcZJYq5fDQ/view,si,1581,,✅ en precios,SEMILLAS
SEMILLA DE AMARANTO,100G/250G/1KG,,,https://drive.google.com/file/d/1JFohlL9RQLyNqujV-it2FAN3OD0FABCz/view,si,1582,10,✅ en precios,SEMILLAS
SEMILLA DE CHIA NACIONAL,100G/250G/1KG,,,https://drive.google.com/file/d/1ME-FslO5MCT0b8zxrAYYO5qBSABwoups/view,si,1583,,✅ en precios,SEMILLAS
SEMILLA DE GIRASOL,100G/250G/1KG,,,https://drive.google.com/file/d/1Y2JjGos7sMWgM_HE8pv4kckC4Gm2IqOf/view,si,1585,,✅ en precios,SEMILLAS
SEMILLA DE LINO,100G/250G/1KG,,,https://drive.google.com/file/d/14TN7hReQdbtp9qOxRIZDajh3uQjWgeRa/view,si,1586,,✅ en precios,SEMILLAS
SEMILLA DE ZAPALLO PELADO,100G/250G/1KG,,,https://drive.google.com/file/d/1U5Jqu_LvImJMk1FQxUZXFHfBOJTdhqU3/view,si,1587,,✅ en precios,SEMILLAS
SEMILLAS DE HINOJO,100G/500G/1KG,,,https://drive.google.com/file/d/1Q-J9P0hyb1Q5NK7fmVh0yzhgr96_wTFZ/view,,2433,,✅ en precios,SEMILLAS
SESAMO BLANCO,100G/250G/1KG,,,https://drive.google.com/file/d/1TJo2uLiPOEgZOATf1wO0JB8z1RnxEHAE/view,si,1589,,✅ en precios,SEMILLAS
SESAMO NEGRO,100G/250G/1KG,,,https://drive.google.com/file/d/1Swj7aBCK-fyxBsGtSTDo_lgi458DsdBK/view,si,1591,,✅ en precios,SEMILLAS
BARRA  PROTEICA X59 GR - PROTA,1 UNIDAD,,"ARANDANOS/COCO Y DULCE DE LECHE/CACAO, ALMENDRAS Y SAL MARINA",https://drive.google.com/file/d/1Hf_RGTwMYIZyC-JNLyCB_105zoKMR1Dt/view,,4454,,✅ en precios,SNACK
BARRA DE CEREAL - INTEGRA,1 UNIDAD,"Las barritas ÍNTEGRA son snacks saludables creados por la nutricionista Laura Romano, diseñados para ofrecer una opción nutritiva y real frente a los ultraprocesados. Se destacan por usar ingredientes 100% naturales, ser ricas en fibra y, en sus versiones específicas, aportar una alta cantidad de proteína.",Arándanos y semillas/cajú y arándanos/banana y nuez,https://drive.google.com/file/d/1I3sXrAbibz4MXrj8IPUAQRXKdqth-LIA/view,,2460,,✅ en precios,SNACK
BARRA DE CEREAL PROTEICA - INTEGRA,1 UNIDAD,"La marca argentina Íntegra ofrece barras proteicas que se destacan en el mercado por ser 100% vegetales y utilizar ingredientes naturales sin aditivos químicos. A diferencia de las barras deportivas tradicionales que suelen usar suero de leche (whey) y edulcorantes artificiales, estas apuestan por la fibra y proteínas de origen vegetal para generar saciedad.",,https://drive.google.com/file/d/1tP4pZBdg95hruo1GIxj4cVEr_M4561AN/view,,2506,,✅ en precios,SNACK
BARRA DE CEREAL PROTEICA - MUECA,1 UNIDAD,"Las barras Mueca son una opción popular en el mercado de snacks saludables, especialmente en Argentina. Se destacan por ser productos con ingredientes naturales y etiquetas ""limpias"".",,https://drive.google.com/file/d/1nXMBYKQO0h5oN3_D5PytHf4LYrQGF8iM/view,,2484,,✅ en precios,SNACK
BARRA DE CEREAL X45 GR - MUECA,1 UNIDAD,"Las barritas Muecas son snacks de cereales, frutos secos y semillas fabricados en Argentina. Se destacan por ser 100% naturales, sin conservantes ni jarabe de maíz de alta fructosa (JMAF).",Cacao y Avellanas//Pasas y Almendras/Pasas y Arándanos,https://drive.google.com/file/d/1j9HvY5wTqfuioP8VKHYDDnwdLHIujPgg/view,,2014,,✅ en precios,SNACK
BARRA PROTEICA X40 GR - SIN TACC - CRUDDA,1 unidad,"Las barras Crudda de 40g son snacks proteicos, plant-based (a base de plantas) y sin TACC (libres de gluten). Ofrecen aproximadamente 9g de proteína vegetal y 7 g de fibra por unidad, disponibles en sabores como Brownie, Avellana Chocolate, Banana Toffee, Coco y Chocolate, entre otros.",BROWNIE/COCO/PEANUT CARAMEL/AVELLANA/BANANA-TOFFEE,https://drive.google.com/file/d/1xV00r5HSo3zy6rGeo_d5Yj28DoWrdl2j/view,,2074,,✅ en precios,SNACK
CRACKERS MEDITERRANEAS X100GR - SHIVA,1 UNIDAD,,,https://drive.google.com/file/d/1Nfe-EVKzf4dbln8QbK-ZGby2sKKjuoGp/view,,5000,,✅ en precios,SNACK
CRACKERS PIMENTON AHUMADO X100GR - SHIVA,1 UNIDAD,,,https://drive.google.com/file/d/1Mps4OmIt5mgI5nIV_E6sREdnwZsOf263/view,,4455,,✅ en precios,SNACK
GALLETAS INTEGRALES - CACHAFAZ,1 UNIDAD,Las galletas integrales Cachafaz son reconocidas por ser una opción más natural y menos procesada dentro del mercado industrial. Se destacan por no utilizar harina blanca refinada ni grasas trans.,AVENA Y PASAS/ALMENDRAS Y MANI/ALGARROBA/AVENA Y CHIPS DE CHOCO,https://drive.google.com/file/d/1drUxk_PVSN4peFITlv3-FpOe2x-bk0oe/view,,2115,,✅ en precios,SNACK
GALLETAS ORGANICAS - CACHAFAZ,1 unidad,"Las galletas orgánicas Cachafaz son una línea de snacks saludables producidos en Argentina bajo estrictos estándares de certificación orgánica. Se caracterizan por estar elaboradas con harina 100% integral, azúcar orgánica y aceite de girasol alto oleico prensado en frío.",avena y miel/cacao y miel,https://drive.google.com/file/d/1m9EySYXQ-2Z6ADhqEj4usOCGItWMndtC/view,,1895,,✅ en precios,SNACK
PIPAS TOSTADAS CON SAL DEL HIMALAYA  X50 GR,1 UNIDAD,,,https://drive.google.com/file/d/1NFPNPC2pXSRqy-jr5iltX87yXuZDLp3O/view,,5010,,✅ en precios,SNACK
ACEITE DE HIBISCUS 30 ml - SOMOS SETAS,1 UNIDAD,"El Aceite de Flor de Hibiscus es un extracto natural diseñado para el cuidado de la piel y el bienestar general. Producido en Argentina, este aceite destaca por su alta concentración de antioxidantes y vitaminas. ",,https://drive.google.com/file/d/1QqmV8SVB8Y-2JWnYv3MAMISntptyKs-3/view,,2467,,✅ en precios,SUPLEMENTOS
